geo,time,ne_imp_gnfs_kd_zg
tha,1972,12.80288
tha,1973,23.61946
tha,1974,-5.7071
tha,1975,-1.8422
tha,1976,7.50649
tha,1977,19.70086
tha,1978,6.66682
tha,1979,20.89833
tha,1980,-0.16161
tha,1981,0.56195
tha,1982,-14.62473
tha,1983,32.76398
tha,1984,7.63251
tha,1985,-12.66775
tha,1986,-0.92852
tha,1987,33.55855
tha,1988,39.56445
tha,1989,21.58849
tha,1990,23.68666
tha,1991,12.93836
tha,1992,8.96839
tha,1993,13.2256
tha,1994,17.48023
tha,1995,22.97036
tha,1996,-3.24866
tha,1997,-8.68594
tha,1998,-19.55548
tha,1999,11.39719
tha,2000,25.95865
tha,2001,1.46822
tha,2002,6.22103
tha,2003,11.09615
tha,2004,20.30494
tha,2005,16.18984
tha,2006,2.94341
tha,2007,4.20038
tha,2008,11.39864
tha,2009,-20.77229
tha,2010,22.95553
tha,2011,12.40028
tha,2012,5.6295
tha,2013,1.68064
tha,2014,-5.29832
tha,2015,0.00389
tha,2016,-1.01442
tha,2017,6.78245
tjk,1994,-25
tjk,1995,0.88603
tjk,1996,-19.11755
tjk,1997,-5.23647
tjk,1998,11.10213
tjk,1999,3.07319
tjk,2000,10.40855
tjk,2001,-14.50004
tjk,2002,11.10004
tjk,2003,23.70001
tjk,2004,25.89996
tjk,2005,16.50003
tjk,2006,-4.295
tjk,2007,1.72808
tjk,2008,17.60086
tjk,2009,-4
tjk,2010,8
tjk,2011,1.19998
tjk,2012,1.2
tjk,2013,1.10001
tkm,1992,42.66868
tkm,1993,59.65961
tkm,1994,11.96699
tkm,1995,-4.32554
tkm,1996,-14.16132
tkm,1997,-6.39561
tkm,1998,9.85739
tkm,1999,10.90515
tkm,2000,14.8959
tkm,2001,15.56784
tkm,2002,-12.29297
tkm,2003,42.00587
tkm,2004,20.30142
tkm,2005,-4.88823
tkm,2006,-7.30888
tls,2001,26.71182
tls,2002,3.28239
tls,2003,-28.56219
tls,2004,-21.93797
tls,2005,-19.08353
tls,2006,65.12545
tls,2007,21.85804
tls,2008,13.54649
tls,2009,56.54561
tls,2010,-6.61389
tls,2011,2.87048
tls,2012,1.2987
tls,2013,-13.83998
tls,2014,19.62472
tls,2015,-15.561
tls,2016,-5.29492
tun,1966,0.79293
tun,1967,6.50049
tun,1968,-14.78889
tun,1969,2.17173
tun,1970,17.62078
tun,1971,9.12681
tun,1972,22.57167
tun,1973,-1.13533
tun,1974,19.88402
tun,1975,9.83763
tun,1976,11.38098
tun,1977,15.19791
tun,1978,8.4214
tun,1979,15.06755
tun,1980,4.49741
tun,1981,13.01322
tun,1982,0.91112
tun,1983,-2.23781
tun,1984,5.67701
tun,1985,-13.04733
tun,1986,-2.05597
tun,1987,-3.45007
tun,1988,16.14734
tun,1989,14.55114
tun,1990,10.69045
tun,1991,-5.62925
tun,1992,11.75195
tun,1993,2.73904
tun,1994,3.19719
tun,1995,3.73868
tun,1996,-3.35665
tun,1997,8.8208
tun,1998,5.65742
tun,1999,2.83288
tun,2000,6.96288
tun,2001,13.71698
tun,2002,-3.01076
tun,2003,0.30287
tun,2004,2.72245
tun,2005,-0.04375
tun,2006,17.58371
tun,2007,17.6833
tun,2008,15.89019
tun,2009,6.94836
tun,2010,8.9489
tun,2011,3.70687
tun,2012,13.12563
tun,2013,5.19751
tur,1988,-4.51363
tur,1989,6.89277
tur,1990,33.10911
tur,1991,-5.28482
tur,1992,10.91517
tur,1993,35.78553
tur,1994,-21.87578
tur,1995,29.58417
tur,1996,20.52418
tur,1997,22.43827
tur,1998,2.22495
tur,1999,-3.61167
tur,2000,21.9769
tur,2001,-24.08339
tur,2002,21.03146
tur,2003,23.17597
tur,2004,21.16349
tur,2005,12.13967
tur,2006,7.25415
tur,2007,9.5513
tur,2008,-2.78017
tur,2009,-14.30402
tur,2010,19.49431
tur,2011,15.43264
tur,2012,0.69836
tur,2013,8.03587
tur,2014,-0.35707
tur,2015,1.71602
tur,2016,3.74655
tur,2017,10.32334
tza,1991,1.97176
tza,1992,4.28317
tza,1993,11.53839
tza,1994,-4.39715
tza,1995,5.82856
tza,1996,-11.4308
tza,1997,3.15056
tza,1998,35.71177
tza,1999,10.00358
tza,2000,0.45642
tza,2001,9.78132
tza,2002,9.02951
tza,2003,22.05336
tza,2004,9.3375
tza,2005,34.06133
tza,2006,11.40083
tza,2007,17.39421
tza,2008,2.29745
tza,2009,-2.04667
tza,2010,14.58242
tza,2011,25.62579
tza,2012,-0.60123
tza,2013,10.93948
tza,2014,3.28776
tza,2015,-5.22211
tza,2016,-8.89475
tza,2017,-7.14078
uga,1983,4.56955
uga,1984,-3.96643
uga,1985,-0.10057
uga,1986,3.25845
uga,1987,17.809
uga,1988,11.13469
uga,1989,-2.27946
uga,1990,-1.35801
uga,1991,-4.70121
uga,1992,-1.57029
uga,1993,-3.39658
uga,1994,11.54801
uga,1995,55.40233
uga,1996,13.0484
uga,1997,1.95747
uga,1998,3.0939
uga,1999,8.86884
uga,2000,1.84419
uga,2001,7.06987
uga,2002,9.4137
uga,2003,0.50581
uga,2004,1.31083
uga,2005,12.57856
uga,2006,19.51651
uga,2007,16.35713
uga,2008,17.36898
uga,2009,16.83834
uga,2010,-2.05599
uga,2011,14.74554
uga,2012,5.96361
uga,2013,0.94247
uga,2014,-6.47178
uga,2015,14.24135
uga,2016,-9.33195
uga,2017,-14.46348
ukr,1991,-25.9
ukr,1992,-47.1
ukr,1993,-34.7
ukr,1994,35.9
ukr,1995,-4.6
ukr,1996,15.8
ukr,1997,-4.6
ukr,1998,2
ukr,1999,-16.7
ukr,2000,23.8
ukr,2001,2.2
ukr,2002,3.33361
ukr,2003,16.94511
ukr,2004,15.48073
ukr,2005,6.74201
ukr,2006,8.29538
ukr,2007,23.93744
ukr,2008,17.03216
ukr,2009,-38.87857
ukr,2010,10.63931
ukr,2011,15.37662
ukr,2012,3.7984
ukr,2013,-3.48601
ukr,2014,-22.10568
ukr,2015,-16.67187
ukr,2016,9.30067
ukr,2017,12.82923
ury,1961,-4.88619
ury,1962,13.4148
ury,1963,-23.25749
ury,1964,9.41899
ury,1965,-23.70023
ury,1966,10.84252
ury,1967,11.79749
ury,1968,-7.44893
ury,1969,22.9639
ury,1970,28.70148
ury,1971,2.38951
ury,1972,-7.77083
ury,1973,9.35922
ury,1974,-5.66663
ury,1975,9.13398
ury,1976,2.26191
ury,1977,8.27645
ury,1978,7.09916
ury,1979,21.63416
ury,1980,7.61898
ury,1981,1.00781
ury,1982,-13.59708
ury,1983,-24.1907
ury,1984,-14.32335
ury,1985,-1.05228
ury,1986,29.35793
ury,1987,15.80305
ury,1988,-0.41872
ury,1989,4.94639
ury,1990,-0.65745
ury,1991,18.07766
ury,1992,25.12382
ury,1993,17.22525
ury,1994,18.27083
ury,1995,-3.03668
ury,1996,11.33089
ury,1997,13.24523
ury,1998,6.40205
ury,1999,-4.87738
ury,2000,0.58235
ury,2001,-5.24093
ury,2002,-20.80334
ury,2003,0.13986
ury,2004,25.87058
ury,2005,9.78787
ury,2006,15.67131
ury,2007,5.92359
ury,2008,24.435
ury,2009,-8.66595
ury,2010,13.57763
ury,2011,12.40855
ury,2012,13.63788
ury,2013,2.81375
ury,2014,0.75673
ury,2015,-7.26483
ury,2016,-6.20777
ury,2017,-0.37228
usa,1971,5.33717
usa,1972,11.25313
usa,1973,4.6404
usa,1974,-2.26484
usa,1975,-11.11519
usa,1976,19.55451
usa,1977,10.93215
usa,1978,8.66414
usa,1979,1.66096
usa,1980,-6.64056
usa,1981,2.64187
usa,1982,-1.25867
usa,1983,12.61693
usa,1984,24.34295
usa,1985,6.49003
usa,1986,8.54352
usa,1987,5.91791
usa,1988,3.9284
usa,1989,4.40349
usa,1990,3.5773
usa,1991,-0.14965
usa,1992,7.00981
usa,1993,8.64657
usa,1994,11.92836
usa,1995,8.00084
usa,1996,8.69672
usa,1997,13.46845
usa,1998,11.68882
usa,1999,10.14015
usa,2000,13.01778
usa,2001,-2.83662
usa,2002,3.66515
usa,2003,4.46511
usa,2004,11.41067
usa,2005,6.33188
usa,2006,6.32215
usa,2007,2.51935
usa,2008,-2.559
usa,2009,-13.72406
usa,2010,12.4864
usa,2011,5.63563
usa,2012,2.70669
usa,2013,1.54338
usa,2014,5.07767
usa,2015,5.45742
usa,2016,1.89728
usa,2017,4.56233
uzb,1996,27.29176
uzb,1997,-7.19664
uzb,1998,-22.76221
uzb,1999,-7.98946
uzb,2000,-5.79198
uzb,2001,6.41818
uzb,2002,-9.8033
uzb,2003,8.93422
uzb,2004,26.83242
uzb,2005,4.39664
uzb,2006,30.79474
uzb,2007,51.95302
uzb,2008,39.79141
uzb,2009,2.67708
uzb,2010,-4.12891
uzb,2011,26.32189
uzb,2012,18.82544
uzb,2013,5.85719
uzb,2014,-4.13917
uzb,2015,-16.3929
uzb,2016,-2.83432
uzb,2017,3.71614
vct,2014,9.27007
vct,2015,-2.1973
vct,2016,14.01239
vct,2017,-7.53664
ven,1974,-27.79089
ven,1975,30.0684
ven,1976,34.15059
ven,1977,28.98171
ven,1978,-3.74493
ven,1979,-22.60777
ven,1980,-1.08698
ven,1981,11.53845
ven,1982,16.62563
ven,1983,-52.79831
ven,1984,54.33782
ven,1985,-3.70202
ven,1986,-0.39136
ven,1987,8.4926
ven,1988,15.015
ven,1989,-29.43507
ven,1990,-5.66167
ven,1991,49.61797
ven,1992,26.23746
ven,1993,-6.53317
ven,1994,-18.47467
ven,1995,23.8785
ven,1996,-11.23015
ven,1997,52.01892
ven,1998,11.27202
ven,1999,-9.3309
ven,2000,12.39935
ven,2001,14.10765
ven,2002,-25.21656
ven,2003,-20.88392
ven,2004,57.66691
ven,2005,35.15953
ven,2006,34.7522
ven,2007,33.00626
ven,2008,1.36181
ven,2009,-19.55735
ven,2010,-2.89082
ven,2011,15.39336
ven,2012,24.39555
ven,2013,-9.68731
ven,2014,-18.53211
vir,2003,16.77852
vir,2004,7.40841
vir,2005,1.51325
vir,2006,-5.46862
vir,2007,-5.81112
vir,2008,5.4944
vir,2009,-7.10215
vir,2010,-7.80557
vir,2011,-13.06306
vir,2012,-78.20301
vir,2013,-10.26472
vir,2014,11.01746
vir,2015,-39.58785
vir,2016,69.47935
vnm,1990,-4.49666
vnm,1991,-6.35773
vnm,1992,18.79383
vnm,1993,41.82305
vnm,1994,31.46664
vnm,1995,16.26521
vnm,1996,21.30135
vnm,1997,9.65442
vnm,1998,18.39181
vnm,1999,12.55549
vnm,2000,16.61417
vnm,2001,16.44188
vnm,2002,15.78591
vnm,2003,22.72479
vnm,2004,21.9392
vnm,2005,14.1761
vnm,2006,11.98846
vnm,2007,26.93159
vnm,2008,15.01127
vnm,2009,-6.82099
vnm,2010,8.22283
vnm,2011,4.09642
vnm,2012,9.09478
vnm,2013,17.34447
vnm,2014,12.80465
vnm,2015,18.11578
vnm,2016,15.28532
vnm,2017,17.49966
vut,2005,2.86659
vut,2006,0.59593
vut,2007,7.09598
vut,2008,31.4338
vut,2009,2.94901
vut,2010,-2.16458
vut,2011,-1.92689
vut,2012,0.83065
vut,2013,6.45671
vut,2014,0.19989
world,1971,5.47481
world,1972,8.28661
world,1973,11.52337
world,1974,5.41994
world,1975,-3.99667
world,1976,9.60685
world,1977,5.14477
world,1978,3.67786
world,1979,7.59417
world,1980,1.6496
world,1981,1.41341
world,1982,-2.43514
world,1983,1.55557
world,1984,8.09822
world,1985,3.6945
world,1986,5.48823
world,1987,6.74889
world,1988,8.19377
world,1989,8.44431
world,1990,5.68526
world,1991,0.12364
world,1992,3.04104
world,1993,1.56423
world,1994,9.06369
world,1995,9.40402
world,1996,6.86114
world,1997,9.82587
world,1998,5.18925
world,1999,5.15268
world,2000,12.56763
world,2001,0.48032
world,2002,2.86415
world,2003,5.37885
world,2004,10.63137
world,2005,8.29044
world,2006,9.01128
world,2007,7.62742
world,2008,3.05592
world,2009,-11.92183
world,2010,11.70429
world,2011,6.82611
world,2012,2.50965
world,2013,2.58831
world,2014,3.26829
world,2015,2.80296
world,2016,2.22992
world,2017,5.52379
wsm,1994,-33.51352
wsm,1995,20.561
wsm,1996,5.95791
wsm,1997,6.17662
wsm,1998,11.47873
wsm,1999,15.85924
wsm,2000,-14.401
wsm,2001,48.22156
wsm,2002,3.23202
wsm,2005,15.07193
zaf,1961,-9.23398
zaf,1962,1.26389
zaf,1963,19.54899
zaf,1964,23.60255
zaf,1965,9.78542
zaf,1966,-10.76173
zaf,1967,16.39422
zaf,1968,-1.14615
zaf,1969,13.13452
zaf,1970,15.05787
zaf,1971,10.08717
zaf,1972,-12.55384
zaf,1973,11.23647
zaf,1974,19.01063
zaf,1975,-3.28769
zaf,1976,-10.00241
zaf,1977,-13.67688
zaf,1978,0.09025
zaf,1979,-0.95944
zaf,1980,19.07581
zaf,1981,13.7357
zaf,1982,-17.36725
zaf,1983,-16.09188
zaf,1984,19.79845
zaf,1985,-14.036
zaf,1986,-2.45247
zaf,1987,3.49454
zaf,1988,21.90906
zaf,1989,0.31773
zaf,1990,-5.83628
zaf,1991,2.14227
zaf,1992,5.34763
zaf,1993,7.01727
zaf,1994,16.09319
zaf,1995,16.79045
zaf,1996,8.71062
zaf,1997,5.38516
zaf,1998,2.01363
zaf,1999,-8.36157
zaf,2000,5.33754
zaf,2001,0.24989
zaf,2002,5.34134
zaf,2003,8.0846
zaf,2004,15.50831
zaf,2005,10.87906
zaf,2006,18.26111
zaf,2007,9.36635
zaf,2008,2.8091
zaf,2009,-17.65994
zaf,2010,10.79374
zaf,2011,11.91198
zaf,2012,4.21976
zaf,2013,5.01425
zaf,2014,-0.5644
zaf,2015,5.38661
zaf,2016,-3.77953
zaf,2017,1.87666
zmb,1961,-5.87312
zmb,1962,6.16386
zmb,1963,-6.09129
zmb,1964,-2.79509
zmb,1965,21.5815
zmb,1966,24.46014
zmb,1967,19.72529
zmb,1968,7.28888
zmb,1969,-7.15549
zmb,1970,1.20368
zmb,1971,5.97244
zmb,1972,1.60678
zmb,1973,-17.33153
zmb,1974,16.60099
zmb,1975,-6.84254
zmb,1976,-25.38939
zmb,1977,-1.2098
zmb,1978,-17.20496
zmb,1979,-8.71521
zmb,1980,12.85149
zmb,1981,-16.04731
zmb,1982,-21.9651
zmb,1983,-15.62102
zmb,1984,-2.47003
zmb,1985,21.46208
zmb,1986,13.26315
zmb,1987,2.75197
zmb,1988,-0.18475
zmb,1989,-16.22872
zmb,1990,-6.3839
zmb,1991,-18.75885
zmb,1992,5.228
zmb,1993,-7.39718
zmb,1994,12.70665
zmb,1995,40.63404
zmb,1996,32.13211
zmb,1997,12.66772
zmb,1998,17.05325
zmb,1999,52.12041
zmb,2000,40.6766
zmb,2001,43.19848
zmb,2002,19.1698
zmb,2003,21.93419
zmb,2004,30.38938
zmb,2005,6.01633
zmb,2006,-1.15424
zmb,2007,55.91666
zmb,2008,20.80857
zmb,2009,-13.45275
zmb,2010,43.93674
zwe,1977,0.55619
zwe,1978,-0.22125
zwe,1979,-4.54556
zwe,1980,12.28002
zwe,1981,12.52543
zwe,1982,2.6343
zwe,1983,1.58531
zwe,1984,-1.90735
zwe,1985,6.94334
zwe,1986,15.15427
zwe,1987,-3.73134
zwe,1988,13.24465
zwe,1989,9.58039
zwe,1990,2.14741
zwe,1991,20.13453
zwe,1992,3.49669
zwe,1993,-9.76698
zwe,1994,13.53384
zwe,1995,6.17027
zwe,1996,11.78902
zwe,1997,23.28062
zwe,1998,-10.00118
zwe,1999,-23.98147
zwe,2000,-2.81997
zwe,2001,-1.48577
zwe,2002,-1.3751
zwe,2003,-18.35576
zwe,2004,-7.24641
zwe,2005,-9.08228
zwe,2006,-6.68059
zwe,2007,-12.66698
zwe,2008,11.64786
zwe,2009,52.06705
zwe,2010,21.11659
zwe,2011,-8.50002
zwe,2012,19.9054
zwe,2013,-24.52839
zwe,2014,0.41654
zwe,2015,80.60597
zwe,2016,-3.27622
zwe,2017,3.24799
