geo,time,pa_nus_atls
bol,1970,0.00001
bol,1971,0.00001
bol,1972,0.00001
bol,1973,0.00002
bol,1974,0.00002
bol,1975,0.00002
bol,1976,0.00002
bol,1977,0.00002
bol,1978,0.00002
bol,1979,0.00002
bol,1980,0.00003
bol,1981,0.00003
bol,1982,0.00006
bol,1983,0.00023
bol,1984,0.00314
bol,1985,0.44003
bol,1986,1.92196
bol,1987,2.05485
bol,1988,2.35024
bol,1989,2.69168
bol,1990,3.17265
bol,1991,3.58061
bol,1992,3.90052
bol,1993,4.26508
bol,1994,4.62052
bol,1995,4.80034
bol,1996,5.07461
bol,1997,5.25426
bol,1998,5.51013
bol,1999,5.81241
bol,2000,6.18354
bol,2001,6.60692
bol,2002,7.17
bol,2003,7.65917
bol,2004,7.936
bol,2005,8.06606
bol,2006,8.01162
bol,2007,7.85124
bol,2008,7.23832
bol,2009,7.02
bol,2010,7.01667
bol,2011,6.93696
bol,2012,6.91
bol,2013,6.91
bol,2014,6.91
bol,2015,6.91
bol,2016,6.91
bol,2017,6.91
bol,2018,6.91
bol,2019,6.91
bol,2020,6.91
bol,2021,6.91
bol,2022,6.91
bra,1960,0
bra,1961,0
bra,1962,0
bra,1963,0
bra,1964,0
bra,1965,0
bra,1966,0
bra,1967,0
bra,1968,0
bra,1969,0
bra,1970,0
bra,1971,0
bra,1972,0
bra,1973,0
bra,1974,0
bra,1975,0
bra,1976,0
bra,1977,0
bra,1978,0
bra,1979,0
bra,1980,0
bra,1981,0
bra,1982,0
bra,1983,0
bra,1984,0
bra,1985,0
bra,1986,0
bra,1987,0
bra,1988,0
bra,1989,0
bra,1990,0.00003
bra,1991,0.00015
bra,1992,0.00164
bra,1993,0.03216
bra,1994,0.6393
bra,1995,0.91767
bra,1996,1.0051
bra,1997,1.07799
bra,1998,1.16052
bra,1999,1.81393
bra,2000,1.82942
bra,2001,2.34963
bra,2002,2.92036
bra,2003,3.07748
bra,2004,2.92512
bra,2005,2.43439
bra,2006,2.17533
bra,2007,1.94706
bra,2008,1.83377
bra,2009,1.99943
bra,2010,1.75923
bra,2011,1.67283
bra,2012,1.95307
bra,2013,2.15609
bra,2014,2.35295
bra,2015,3.3269
bra,2016,3.49131
bra,2017,3.19139
bra,2018,3.65382
bra,2019,3.94447
bra,2020,5.15518
bra,2021,5.3944
bra,2022,5.16397
brb,1960,1.7143
brb,1961,1.7143
brb,1962,1.7143
brb,1963,1.7143
brb,1964,1.7143
brb,1965,1.7143
brb,1966,1.7143
brb,1967,1.7381
brb,1968,2
brb,1969,2
brb,1970,2
brb,1971,1.9749
brb,1972,1.9213
brb,1973,1.9592
brb,1974,2.0532
brb,1975,2.0201
brb,1976,2.0038
brb,1977,2.0068
brb,1978,2.0113
brb,1979,2.0113
brb,1980,2.0113
brb,1981,2.0113
brb,1982,2.0113
brb,1983,2.0113
brb,1984,2.0113
brb,1985,2.0113
brb,1986,2.0113
brb,1987,2.0113
brb,1988,2.0113
brb,1989,2.0113
brb,1990,2.0113
brb,1991,2.0113
brb,1992,2
brb,1993,2.0113
brb,1994,2.0113
brb,1995,2.0113
brb,1996,2.0113
brb,1997,2.0113
brb,1998,2.0113
brb,1999,2.0113
brb,2000,2
brb,2001,2
brb,2002,2
brb,2003,2
brb,2004,2
brb,2005,2
brb,2006,2
brb,2007,2
brb,2008,2
brb,2009,2
brb,2010,2
brb,2011,2
brb,2012,2
brb,2013,2
brb,2014,2
brb,2015,2
brb,2016,2
brb,2017,2
brb,2018,2
brb,2019,2
brb,2020,2
brb,2021,2
brb,2022,2
brn,1960,3.06122
brn,1961,3.06122
brn,1962,3.06122
brn,1963,3.06122
brn,1964,3.06122
brn,1965,3.06122
brn,1966,3.06122
brn,1967,3.06122
brn,1968,3.06122
brn,1969,3.06122
brn,1970,3.06122
brn,1971,3.05226
brn,1972,2.81956
brn,1973,2.45858
brn,1974,2.43687
brn,1975,2.3713
brn,1976,2.47084
brn,1977,2.4394
brn,1978,2.27402
brn,1979,2.17456
brn,1980,2.14121
brn,1981,2.11269
brn,1982,2.14003
brn,1983,2.11305
brn,1984,2.13308
brn,1985,2.20015
brn,1986,2.17742
brn,1987,2.10598
brn,1988,2.01242
brn,1989,1.95026
brn,1990,1.81253
brn,1991,1.72755
brn,1992,1.62897
brn,1993,1.61579
brn,1994,1.52744
brn,1995,1.41738
brn,1996,1.41004
brn,1997,1.48481
brn,1998,1.6736
brn,1999,1.69496
brn,2000,1.72396
brn,2001,1.79172
brn,2002,1.79059
brn,2003,1.74218
brn,2004,1.69023
brn,2005,1.6644
brn,2006,1.58893
brn,2007,1.5071
brn,2008,1.41717
brn,2009,1.45457
brn,2010,1.36351
brn,2011,1.25791
brn,2012,1.24957
brn,2013,1.25117
brn,2014,1.26704
brn,2015,1.37491
brn,2016,1.38135
brn,2017,1.38089
brn,2018,1.34892
brn,2019,1.36422
brn,2020,1.3797
brn,2021,1.34381
brn,2022,1.37896
btn,1960,4.7619
btn,1961,4.7619
btn,1962,4.7619
btn,1963,4.7619
btn,1964,4.7619
btn,1965,4.7619
btn,1966,6.35912
btn,1967,7.5
btn,1968,7.5
btn,1969,7.5
btn,1970,7.5
btn,1971,7.5008
btn,1972,7.59447
btn,1973,7.74204
btn,1974,8.1016
btn,1975,8.37589
btn,1976,8.96041
btn,1977,8.73858
btn,1978,8.19284
btn,1979,8.12579
btn,1980,7.86294
btn,1981,8.65852
btn,1982,9.45513
btn,1983,10.0989
btn,1984,11.36258
btn,1985,12.36875
btn,1986,12.61083
btn,1987,12.9615
btn,1988,13.91708
btn,1989,16.2255
btn,1990,17.5035
btn,1991,22.74243
btn,1992,25.91808
btn,1993,30.49329
btn,1994,31.37374
btn,1995,32.42708
btn,1996,35.43317
btn,1997,36.31329
btn,1998,41.25937
btn,1999,43.05543
btn,2000,44.94161
btn,2001,47.18641
btn,2002,48.61032
btn,2003,46.58328
btn,2004,45.31647
btn,2005,44.09998
btn,2006,45.30701
btn,2007,41.34853
btn,2008,43.50518
btn,2009,48.40527
btn,2010,45.72581
btn,2011,46.67047
btn,2012,53.43723
btn,2013,58.59784
btn,2014,61.02951
btn,2015,64.15194
btn,2016,67.19531
btn,2017,65.12157
btn,2018,68.38947
btn,2019,70.42034
btn,2020,74.09957
btn,2021,73.93935
btn,2022,78.59757
bwa,1960,0.71332
bwa,1961,0.71469
bwa,1962,0.71327
bwa,1963,0.71529
bwa,1964,0.71726
bwa,1965,0.71633
bwa,1966,0.71698
bwa,1967,0.71705
bwa,1968,0.717
bwa,1969,0.71806
bwa,1970,0.71641
bwa,1971,0.71244
bwa,1972,0.77283
bwa,1973,0.69411
bwa,1974,0.67948
bwa,1975,0.73951
bwa,1976,0.86957
bwa,1977,0.84196
bwa,1978,0.82816
bwa,1979,0.81501
bwa,1980,0.77723
bwa,1981,0.83674
bwa,1982,1.02966
bwa,1983,1.09693
bwa,1984,1.29837
bwa,1985,1.90257
bwa,1986,1.87914
bwa,1987,1.67894
bwa,1988,1.82859
bwa,1989,2.01489
bwa,1990,1.86047
bwa,1991,2.02156
bwa,1992,2.10973
bwa,1993,2.42307
bwa,1994,2.68465
bwa,1995,2.77221
bwa,1996,3.3242
bwa,1997,3.65076
bwa,1998,4.22588
bwa,1999,4.62439
bwa,2000,5.1018
bwa,2001,5.8412
bwa,2002,6.32779
bwa,2003,4.9499
bwa,2004,4.6929
bwa,2005,5.1167
bwa,2006,5.8303
bwa,2007,6.1388
bwa,2008,6.82686
bwa,2009,7.15514
bwa,2010,6.79362
bwa,2011,6.83823
bwa,2012,7.64053
bwa,2013,8.39891
bwa,2014,8.97608
bwa,2015,10.12899
bwa,2016,10.90116
bwa,2017,10.34742
bwa,2018,10.19998
bwa,2019,10.75587
bwa,2020,11.45624
bwa,2021,11.08726
bwa,2022,12.36881
caf,1960,245.1951
caf,1961,245.2601
caf,1962,245.01385
caf,1963,245.01635
caf,1964,245.02718
caf,1965,245.06093
caf,1966,245.67844
caf,1967,246.00094
caf,1968,247.56469
caf,1969,259.96057
caf,1970,276.40314
caf,1971,275.35646
caf,1972,252.02763
caf,1973,222.88918
caf,1974,240.70467
caf,1975,214.3129
caf,1976,238.95049
caf,1977,245.67969
caf,1978,225.65586
caf,1979,212.72164
caf,1980,211.27955
caf,1981,271.73145
caf,1982,328.60625
caf,1983,381.06604
caf,1984,436.95667
caf,1985,449.26296
caf,1986,346.3059
caf,1987,300.53656
caf,1988,297.84822
caf,1989,319.0083
caf,1990,272.26479
caf,1991,282.10691
caf,1992,264.6918
caf,1993,283.16258
caf,1994,555.2047
caf,1995,499.14843
caf,1996,511.55243
caf,1997,583.66937
caf,1998,589.95177
caf,1999,615.6991
caf,2000,710.20798
caf,2001,732.39769
caf,2002,693.71323
caf,2003,579.89743
caf,2004,527.33803
caf,2005,527.25836
caf,2006,522.42562
caf,2007,478.63372
caf,2008,446.00004
caf,2009,470.29342
caf,2010,494.79426
caf,2011,471.24863
caf,2012,510.55634
caf,2013,493.89962
caf,2014,493.75733
caf,2015,591.2117
caf,2016,592.60561
caf,2017,580.65675
caf,2018,555.44646
caf,2019,585.91101
caf,2020,575.58601
caf,2021,554.53067
caf,2022,623.7597
can,1960,0.96978
can,1961,1.01307
can,1962,1.06877
can,1963,1.07851
can,1964,1.07861
can,1965,1.07798
can,1966,1.07732
can,1967,1.07871
can,1968,1.07747
can,1969,1.07677
can,1970,1.0449
can,1971,1.0098
can,1972,0.9899
can,1973,1.0001
can,1974,0.978
can,1975,1.0172
can,1976,0.986
can,1977,1.0635
can,1978,1.1407
can,1979,1.1714
can,1980,1.1692
can,1981,1.1989
can,1982,1.2337
can,1983,1.2324
can,1984,1.2951
can,1985,1.3655
can,1986,1.3895
can,1987,1.326
can,1988,1.2307
can,1989,1.184
can,1990,1.1668
can,1991,1.1457
can,1992,1.2087
can,1993,1.2901
can,1994,1.3656
can,1995,1.3724
can,1996,1.3635
can,1997,1.3846
can,1998,1.4835
can,1999,1.4857
can,2000,1.4851
can,2001,1.5488
can,2002,1.5693
can,2003,1.4011
can,2004,1.301
can,2005,1.2118
can,2006,1.1344
can,2007,1.0741
can,2008,1.067
can,2009,1.1431
can,2010,1.03011
can,2011,0.98926
can,2012,0.99936
can,2013,1.03014
can,2014,1.10475
can,2015,1.27879
can,2016,1.32562
can,2017,1.29794
can,2018,1.29579
can,2019,1.32679
can,2020,1.34115
can,2021,1.25388
can,2022,1.30155
chanisl,1960,0.35714
chanisl,1961,0.35714
chanisl,1962,0.35714
chanisl,1963,0.35714
chanisl,1964,0.35714
chanisl,1965,0.35714
chanisl,1966,0.35714
chanisl,1967,0.3621
chanisl,1968,0.41667
chanisl,1969,0.41667
chanisl,1970,0.41667
chanisl,1971,0.41092
chanisl,1972,0.40039
chanisl,1973,0.40817
chanisl,1974,0.42776
chanisl,1975,0.45204
chanisl,1976,0.55651
chanisl,1977,0.57327
chanisl,1978,0.5215
chanisl,1979,0.47218
chanisl,1980,0.43029
chanisl,1981,0.49764
chanisl,1982,0.57245
chanisl,1983,0.65972
chanisl,1984,0.75181
chanisl,1985,0.77925
chanisl,1986,0.6822
chanisl,1987,0.61193
chanisl,1988,0.56217
chanisl,1989,0.61117
chanisl,1990,0.56318
chanisl,1991,0.567
chanisl,1992,0.5698
chanisl,1993,0.6668
chanisl,1994,0.6534
chanisl,1995,0.6337
chanisl,1996,0.641
chanisl,1997,0.6108
chanisl,1998,0.6038
chanisl,1999,0.6181
chanisl,2000,0.6609
chanisl,2001,0.6947
chanisl,2002,0.6672
chanisl,2003,0.6125
chanisl,2004,0.5462
chanisl,2005,0.55
chanisl,2006,0.5435
chanisl,2007,0.4998
chanisl,2008,0.544
chanisl,2009,0.6419
chanisl,2010,0.6472
chanisl,2011,0.6241
chanisl,2012,0.633
chanisl,2013,0.6397
chanisl,2014,0.6077
chanisl,2015,0.6545
chanisl,2016,0.7406
chanisl,2017,0.777
chanisl,2018,0.7495
chanisl,2019,0.7834
chanisl,2020,0.78
chanisl,2021,0.7271
chanisl,2022,0.8113
che,1960,4.37295
che,1961,4.37295
che,1962,4.37295
che,1963,4.37295
che,1964,4.37295
che,1965,4.37295
che,1966,4.37295
che,1967,4.37295
che,1968,4.37295
che,1969,4.37295
che,1970,4.373
che,1971,4.1339
che,1972,3.8193
che,1973,3.1648
che,1974,2.9793
che,1975,2.5813
che,1976,2.4996
che,1977,2.4035
che,1978,1.788
che,1979,1.6627
che,1980,1.6757
che,1981,1.9642
che,1982,2.0303
che,1983,2.0991
che,1984,2.3497
che,1985,2.4571
che,1986,1.7989
che,1987,1.4912
che,1988,1.4633
che,1989,1.6359
che,1990,1.3892
che,1991,1.434
che,1992,1.4062
che,1993,1.4776
che,1994,1.3677
che,1995,1.1825
che,1996,1.236
che,1997,1.4513
che,1998,1.4498
che,1999,1.5022
che,2000,1.6888
che,2001,1.6876
che,2002,1.5586
che,2003,1.3467
che,2004,1.2435
che,2005,1.2452
che,2006,1.2538
che,2007,1.2004
che,2008,1.0831
che,2009,1.0881
che,2010,1.04291
che,2011,0.88804
che,2012,0.93768
che,2013,0.9269
che,2014,0.91615
che,2015,0.96238
che,2016,0.98539
che,2017,0.98469
che,2018,0.97788
che,2019,0.99377
che,2020,0.93884
che,2021,0.91385
che,2022,0.95483
chl,1960,0.0011
chl,1961,0.00105
chl,1962,0.00106
chl,1963,0.00162
chl,1964,0.00231
chl,1965,0.00316
chl,1966,0.00385
chl,1967,0.00507
chl,1968,0.00688
chl,1969,0.00862
chl,1970,0.01128
chl,1971,0.01221
chl,1972,0.02083
chl,1973,0.07164
chl,1974,0.59283
chl,1975,4.91042
chl,1976,13.05417
chl,1977,21.53583
chl,1978,31.65583
chl,1979,37.24583
chl,1980,39
chl,1981,39
chl,1982,66.02089
chl,1983,78.76656
chl,1984,98.23349
chl,1985,160.72584
chl,1986,192.86811
chl,1987,219.45613
chl,1988,244.98797
chl,1989,266.49478
chl,1990,304.67976
chl,1991,349.11486
chl,1992,362.69614
chl,1993,404.25524
chl,1994,420.25242
chl,1995,396.78206
chl,1996,412.21904
chl,1997,419.2488
chl,1998,460.31972
chl,1999,508.89725
chl,2000,538.87113
chl,2001,634.4285
chl,2002,689.24245
chl,2003,691.53556
chl,2004,609.54996
chl,2005,559.86278
chl,2006,530.26305
chl,2007,522.69069
chl,2008,521.78956
chl,2009,559.66732
chl,2010,510.37664
chl,2011,483.36405
chl,2012,486.74656
chl,2013,494.99516
chl,2014,570.0059
chl,2015,654.249
chl,2016,676.83242
chl,2017,649.32879
chl,2018,640.29077
chl,2019,702.63105
chl,2020,792.22183
chl,2021,759.27284
chl,2022,872.33152
chn,1960,2.46181
chn,1961,2.46181
chn,1962,2.46181
chn,1963,2.46181
chn,1964,2.46181
chn,1965,2.46181
chn,1966,2.46181
chn,1967,2.46181
chn,1968,2.46181
chn,1969,2.46181
chn,1970,2.46181
chn,1971,2.46181
chn,1972,2.24507
chn,1973,1.98942
chn,1974,1.96111
chn,1975,1.85982
chn,1976,1.94141
chn,1977,1.85782
chn,1978,1.6836
chn,1979,1.5549
chn,1980,1.4984
chn,1981,1.7045
chn,1982,1.8925
chn,1983,1.9757
chn,1984,2.32
chn,1985,2.9367
chn,1986,3.4528
chn,1987,3.7221
chn,1988,3.7221
chn,1989,3.7651
chn,1990,4.7832
chn,1991,5.3234
chn,1992,5.5146
chn,1993,5.762
chn,1994,8.61874
chn,1995,8.35142
chn,1996,8.31418
chn,1997,8.28982
chn,1998,8.27896
chn,1999,8.2782
chn,2000,8.2785
chn,2001,8.27707
chn,2002,8.27696
chn,2003,8.27704
chn,2004,8.2768
chn,2005,8.19432
chn,2006,7.97344
chn,2007,7.60753
chn,2008,6.94865
chn,2009,6.83142
chn,2010,6.77027
chn,2011,6.46146
chn,2012,6.31233
chn,2013,6.19576
chn,2014,6.14343
chn,2015,6.22749
chn,2016,6.64448
chn,2017,6.75875
chn,2018,6.61596
chn,2019,6.90838
chn,2020,6.90077
chn,2021,6.44897
chn,2022,6.73716
civ,1960,245.1951
civ,1961,245.2601
civ,1962,245.01385
civ,1963,245.01635
civ,1964,245.02718
civ,1965,245.06093
civ,1966,245.67844
civ,1967,246.00094
civ,1968,247.56469
civ,1969,259.96057
civ,1970,276.40314
civ,1971,275.35646
civ,1972,252.02763
civ,1973,222.88918
civ,1974,240.70467
civ,1975,214.3129
civ,1976,238.95049
civ,1977,245.67969
civ,1978,225.65586
civ,1979,212.72164
civ,1980,211.27956
civ,1981,271.73145
civ,1982,328.60625
civ,1983,381.06604
civ,1984,436.95667
civ,1985,449.26296
civ,1986,346.3059
civ,1987,300.53656
civ,1988,297.84822
civ,1989,319.0083
civ,1990,272.26479
civ,1991,282.10691
civ,1992,264.6918
civ,1993,283.16258
civ,1994,555.2047
civ,1995,499.14843
civ,1996,511.55243
civ,1997,583.66937
civ,1998,589.95177
civ,1999,615.6991
civ,2000,710.20798
civ,2001,732.39769
civ,2002,693.71323
civ,2003,579.89743
civ,2004,527.33803
civ,2005,527.25836
civ,2006,522.42562
civ,2007,478.63372
civ,2008,446.00004
civ,2009,470.29342
civ,2010,494.79426
civ,2011,471.24863
civ,2012,510.55634
civ,2013,493.89962
civ,2014,493.75733
civ,2015,591.2117
civ,2016,592.60562
civ,2017,580.65675
civ,2018,555.44646
civ,2019,585.91101
civ,2020,575.586
civ,2021,554.53068
civ,2022,623.7597
cmr,1960,245.1951
cmr,1961,245.2601
cmr,1962,245.01385
cmr,1963,245.01635
cmr,1964,245.02718
cmr,1965,245.06093
cmr,1966,245.67844
cmr,1967,246.00094
cmr,1968,247.56469
cmr,1969,259.96057
cmr,1970,276.40314
cmr,1971,275.35646
cmr,1972,252.02763
cmr,1973,222.88918
cmr,1974,240.70467
cmr,1975,214.3129
cmr,1976,238.95049
cmr,1977,245.67969
cmr,1978,225.65586
cmr,1979,212.72164
cmr,1980,211.27955
cmr,1981,271.73145
cmr,1982,328.60625
cmr,1983,381.06604
cmr,1984,436.95667
cmr,1985,449.26296
cmr,1986,346.3059
cmr,1987,300.53656
cmr,1988,297.84822
cmr,1989,319.0083
cmr,1990,272.26479
cmr,1991,282.10691
cmr,1992,264.6918
cmr,1993,283.16258
cmr,1994,555.2047
cmr,1995,499.14843
cmr,1996,511.55243
cmr,1997,583.66937
cmr,1998,589.95177
cmr,1999,615.47335
cmr,2000,710.20798
cmr,2001,732.39769
cmr,2002,693.71323
cmr,2003,579.89743
cmr,2004,527.33803
cmr,2005,527.25836
cmr,2006,522.42562
cmr,2007,478.63372
cmr,2008,446.00004
cmr,2009,470.29342
cmr,2010,494.79426
cmr,2011,471.24863
cmr,2012,510.55634
cmr,2013,493.89962
cmr,2014,493.75733
cmr,2015,591.2117
cmr,2016,592.60561
cmr,2017,580.65675
cmr,2018,555.44646
cmr,2019,585.91101
cmr,2020,575.58601
cmr,2021,554.53067
cmr,2022,623.7597
cod,1960,0
cod,1961,0
cod,1962,0
cod,1963,0
cod,1964,0
cod,1965,0
cod,1966,0
cod,1967,0
cod,1968,0
cod,1969,0
cod,1970,0
cod,1971,0
cod,1972,0
cod,1973,0
cod,1974,0
cod,1975,0
cod,1976,0
cod,1977,0
cod,1978,0
cod,1979,0
cod,1980,0
cod,1981,0
cod,1982,0
cod,1983,0
cod,1984,0
cod,1985,0
cod,1986,0
cod,1987,0
cod,1988,0
cod,1989,0
cod,1990,0
cod,1991,0
cod,1992,0
cod,1993,0.00003
cod,1994,0.01194
cod,1995,0.07025
cod,1996,0.50185
cod,1997,1.31345
cod,1998,1.60666
cod,1999,11
cod,2000,69
cod,2001,300
cod,2002,346.6879
cod,2003,405.3974
cod,2004,399.4757
cod,2005,473.90801
cod,2006,468.27882
cod,2007,516.7498
cod,2008,559.29251
cod,2009,809.78583
cod,2010,905.91346
cod,2011,919.4913
cod,2012,919.75502
cod,2013,919.56591
cod,2014,925.22628
cod,2015,925.98496
cod,2016,1010.30276
cod,2017,1464.41793
cod,2018,1622.5235
cod,2019,1647.76013
cod,2020,1851.12216
cod,2021,1990.2
cod,2022,2009.8
cog,1960,245.1951
cog,1961,245.2601
cog,1962,245.01385
cog,1963,245.01635
cog,1964,245.02718
cog,1965,245.06093
cog,1966,245.67844
cog,1967,246.00094
cog,1968,247.56469
cog,1969,259.96057
cog,1970,276.40314
cog,1971,275.35646
cog,1972,252.02763
cog,1973,222.88918
cog,1974,240.70467
cog,1975,214.3129
cog,1976,238.95049
cog,1977,245.67969
cog,1978,225.65586
cog,1979,212.72164
cog,1980,211.27955
cog,1981,271.73145
cog,1982,328.60625
cog,1983,381.06604
cog,1984,436.95667
cog,1985,449.26296
cog,1986,346.3059
cog,1987,300.53656
cog,1988,297.84822
cog,1989,319.0083
cog,1990,272.26479
cog,1991,282.10691
cog,1992,264.6918
cog,1993,283.16258
cog,1994,555.2047
cog,1995,499.14843
cog,1996,511.55243
cog,1997,583.66937
cog,1998,589.95177
cog,1999,615.47335
cog,2000,710.20798
cog,2001,732.39769
cog,2002,693.71323
cog,2003,579.89743
cog,2004,527.33803
cog,2005,527.25836
cog,2006,522.42562
cog,2007,478.63372
cog,2008,446.00004
cog,2009,470.29342
cog,2010,494.79426
cog,2011,471.24863
cog,2012,510.55634
cog,2013,493.89962
cog,2014,493.76
cog,2015,591.21
cog,2016,592.61
cog,2017,580.66
cog,2018,555.45
cog,2019,585.91
cog,2020,575.59
cog,2021,554.53
cog,2022,623.76002
col,1960,6.635
col,1961,6.7
col,1962,6.90121
col,1963,9
col,1964,9
col,1965,10.5
col,1966,13.5
col,1967,14.5067
col,1968,16.2917
col,1969,17.3217
col,1970,18.4442
col,1971,19.9333
col,1972,21.8667
col,1973,23.5717
col,1974,26.0617
col,1975,30.9275
col,1976,34.695
col,1977,36.7742
col,1978,39.095
col,1979,42.5483
col,1980,47.2783
col,1981,54.4892
col,1982,64.0858
col,1983,78.8575
col,1984,100.8175
col,1985,142.31167
col,1986,194.2608
col,1987,242.6067
col,1988,299.1733
col,1989,382.5667
col,1990,502.26
col,1991,627.1525
col,1992,680.38583
col,1993,786.34667
col,1994,826.54
col,1995,912.895
col,1996,1036.6225
col,1997,1141.11667
col,1998,1426.42417
col,1999,1756.68583
col,2000,2087.91833
col,2001,2299.89333
col,2002,2504.68083
col,2003,2877.54333
col,2004,2628.36833
col,2005,2321.13167
col,2006,2358.59461
col,2007,2077.81096
col,2008,1965.1375
col,2009,2157.59833
col,2010,1898.9975
col,2011,1848.01667
col,2012,1798.01167
col,2013,1868.895
col,2014,2001.105
col,2015,2741.78167
col,2016,3055.255
col,2017,2951.48691
col,2018,2955.70397
col,2019,3281.62219
col,2020,3693.27583
col,2021,3744.24417
col,2022,4256.19417
com,1960,245.19302
com,1961,245.25802
com,1962,245.01177
com,1963,245.01427
com,1964,245.02511
com,1965,245.05886
com,1966,245.67636
com,1967,245.99885
com,1968,247.5626
com,1969,259.95837
com,1970,276.4008
com,1971,275.35431
com,1972,252.02549
com,1973,222.88729
com,1974,240.70263
com,1975,214.31108
com,1976,238.94847
com,1977,245.6776
com,1978,225.65395
com,1979,212.71984
com,1980,211.27776
com,1981,271.72915
com,1982,328.60347
com,1983,381.06281
com,1984,436.95296
com,1985,449.25916
com,1986,346.30297
com,1987,300.53402
com,1988,297.84569
com,1989,319.0056
com,1990,272.26248
com,1991,282.10452
com,1992,264.68956
com,1993,283.16018
com,1994,416.39882
com,1995,374.35709
com,1996,383.65999
com,1997,437.74709
com,1998,442.45884
com,1999,461.7746
com,2000,532.65598
com,2001,549.29827
com,2002,520.28492
com,2003,434.92307
com,2004,395.50352
com,2005,395.44377
com,2006,391.81922
com,2007,358.97529
com,2008,334.50003
com,2009,352.72007
com,2010,371.0957
com,2011,353.43647
com,2012,382.91725
com,2013,370.42472
com,2014,370.318
com,2015,443.40877
com,2016,444.45421
com,2017,435.49256
com,2018,416.58484
com,2019,439.46311
com,2020,430.72091
com,2021,415.95585
com,2022,467.18426
cpv,1960,28.7001
cpv,1961,28.7001
cpv,1962,28.7001
cpv,1963,28.7001
cpv,1964,28.7001
cpv,1965,28.75
cpv,1966,28.75
cpv,1967,28.75
cpv,1968,28.75
cpv,1969,28.75
cpv,1970,28.75
cpv,1971,28.3121
cpv,1972,27.05342
cpv,1973,24.51517
cpv,1974,25.40817
cpv,1975,25.54325
cpv,1976,30.22908
cpv,1977,34.04649
cpv,1978,35.50075
cpv,1979,37.433
cpv,1980,40.17492
cpv,1981,48.69467
cpv,1982,58.29333
cpv,1983,71.68583
cpv,1984,84.87792
cpv,1985,91.63167
cpv,1986,80.14492
cpv,1987,72.46583
cpv,1988,72.0675
cpv,1989,77.97808
cpv,1990,70.03133
cpv,1991,71.408
cpv,1992,68.018
cpv,1993,80.427
cpv,1994,81.891
cpv,1995,76.853
cpv,1996,82.59147
cpv,1997,93.117
cpv,1998,98.158
cpv,1999,103.502
cpv,2000,119.6871
cpv,2001,123.21333
cpv,2002,117.25583
cpv,2003,97.7875
cpv,2004,88.74792
cpv,2005,88.64617
cpv,2006,87.92606
cpv,2007,80.61503
cpv,2008,75.336
cpv,2009,80.03542
cpv,2010,83.27869
cpv,2011,79.27688
cpv,2012,86.31895
cpv,2013,83.0725
cpv,2014,83.0345
cpv,2015,99.38569
cpv,2016,99.68811
cpv,2017,97.80694
cpv,2018,93.41358
cpv,2019,98.49518
cpv,2020,96.79574
cpv,2021,93.21809
cpv,2022,105.5308
cri,1960,5.6363
cri,1961,5.9742
cri,1962,6.6501
cri,1963,6.6501
cri,1964,6.6501
cri,1965,6.625
cri,1966,6.625
cri,1967,6.625
cri,1968,6.625
cri,1969,6.625
cri,1970,6.625
cri,1971,6.62583
cri,1972,6.635
cri,1973,6.64676
cri,1974,7.93
cri,1975,8.57
cri,1976,8.57
cri,1977,8.57
cri,1978,8.57
cri,1979,8.57
cri,1980,8.57
cri,1981,21.76333
cri,1982,37.40667
cri,1983,41.09417
cri,1984,44.53268
cri,1985,50.5
cri,1986,55.8
cri,1987,62.77
cri,1988,75.79
cri,1989,81.11
cri,1990,91.54
cri,1991,122.43
cri,1992,134.50633
cri,1993,142.17167
cri,1994,157.06667
cri,1995,179.63
cri,1996,207.71
cri,1997,232.6
cri,1998,257.19
cri,1999,285.68
cri,2000,308.19
cri,2001,328.87
cri,2002,359.82
cri,2003,398.66
cri,2004,437.93
cri,2005,477.88
cri,2006,511.25
cri,2007,516.6155
cri,2008,526.2356
cri,2009,573.28796
cri,2010,525.8295
cri,2011,505.66424
cri,2012,502.90146
cri,2013,499.76683
cri,2014,538.3172
cri,2015,534.56577
cri,2016,544.73937
cri,2017,567.51309
cri,2018,576.9725
cri,2019,587.2946
cri,2020,584.90085
cri,2021,620.78472
cri,2022,647.13582
cub,1970,1
cub,1971,1
cub,1972,0.953
cub,1973,0.829
cub,1974,0.82
cub,1975,0.82
cub,1976,0.821
cub,1977,0.83
cub,1978,0.77
cub,1979,0.73
cub,1980,0.72
cub,1981,0.83
cub,1982,0.85
cub,1983,0.859
cub,1984,0.8785
cub,1985,0.9159
cub,1986,0.8334
cub,1987,0.7863
cub,1988,0.758
cub,1989,0.7803
cub,1990,0.752
cub,1991,0.7327
cub,1992,0.74
cub,1993,0.74
cub,1994,0.74
cub,1995,0.7833
cub,1996,1
cub,1997,1
cub,1998,1
cub,1999,1
cub,2000,1
cub,2001,1
cub,2002,1
cub,2003,1
cub,2004,1
cub,2005,1
cub,2006,1.08
cub,2007,1.08
cub,2008,1.08
cub,2009,1.08
cub,2010,1.08
cub,2011,1
cub,2012,1
cub,2013,1
cub,2014,1
cub,2015,1
cub,2016,1
cub,2017,1
cub,2018,1
cub,2019,1
cub,2020,1
cym,1960,0.71429
cym,1961,0.71429
cym,1962,0.71429
cym,1963,0.71429
cym,1964,0.71429
cym,1965,0.71429
